year,month,product_category,base_price,discount_percent,discount_expense,final_price,marketing_spend,website_traffic,conversion_rate,customer_rating,competitor_price_index,logistics_cost,return_rate,festival_season,inventory_level,units_sold,revenue,revenue_growth_percent
2024,3,Electronics,30844.32,1.77,545.94,30298.38,32702.95,182683,4.06,4.65,0.92,179.09,20.85,0,1352,6897,208967896.1,3.4
2024,3,Electronics,41430.66,49.81,20636.61,20794.05,22404.55,95200,3.19,3.77,0.88,214.92,14.58,0,439,2289,47597576.45,12.88
2024,3,Grocery,21751.8,39.35,8559.33,13192.47,244575.42,49022,5.37,3.29,1.18,367.06,16.2,0,4317,1732,22849352.32,10.43
2024,3,Beauty,38778.71,55.48,21514.43,17264.28,194107.24,162446,4.01,3.03,1.02,469.15,20.75,1,3739,4934,85181965.87,16.9
2024,3,Fashion,11559.4,38.4,4438.81,7120.59,254567.53,62265,5.7,4.86,1.01,242.16,22.37,1,2465,4312,30703985.8,15.52
2024,3,Beauty,38354.62,45.76,17551.07,20803.55,256537.87,96768,2.06,3.22,0.83,394.62,3.75,0,1867,1283,26690949.37,14.53
2024,3,Home,2385.28,30.08,717.49,1667.79,176694.22,117664,1.23,3.38,0.89,482.84,24.03,0,3505,978,1631096.44,6.74
2024,3,Electronics,34565.75,26.89,9294.73,25271.02,113964.06,26634,6.81,4.33,1.19,142.46,6.53,1,3742,1963,49607011.92,17.84
2024,3,Grocery,3248.59,36.75,1193.86,2054.73,437540.79,75314,1.93,4.63,0.82,320.6,10.03,1,873,1682,3456061.2,18.74
2024,3,Electronics,29627.62,44.28,13119.11,16508.51,31073.3,91312,4.39,2.62,0.86,228.21,15.68,0,4365,2100,34667870.71,8
2024,3,Grocery,26961.48,39.73,10711.8,16249.68,488686.94,39131,3.98,3,1.07,169.03,18.87,0,4018,934,15177204.85,14.77
2024,3,Grocery,31765.72,12.6,4002.48,27763.24,97051.8,89672,6.49,3.33,0.92,317.65,6.33,0,1840,3875,107582552.2,9.64
2024,3,Grocery,36850.49,13.74,5063.26,31787.23,330127.04,53136,2.14,4.27,1.18,26.67,1.56,0,630,971,30865402.93,7.37
2024,3,Grocery,8729.42,52.63,4594.29,4135.13,496443.16,176088,5.12,3.68,1,414.05,18.52,0,3677,6635,27436562.7,20.79
2024,3,Grocery,19276.85,39.05,7527.61,11749.24,234458.35,124249,5.58,3.24,1.06,321.08,12.82,0,3348,4492,52777586.42,7.1
2024,3,Grocery,24624.63,12.96,3191.35,21433.28,65756.33,51955,2.99,4.07,0.93,397.38,8.88,0,650,1264,27091663.33,6.84
2024,3,Home,7215.26,40.81,2944.55,4270.71,459228.43,178030,7.41,4.71,1.1,109.87,11.97,0,2281,12426,53067872.21,14.68
2024,3,Fashion,24993.89,42.17,10539.92,14453.97,410621.85,88519,5.95,4.11,0.89,213.81,15.91,1,163,5411,78210413.2,22.29
2024,3,Fashion,8653.97,48.79,4222.27,4431.7,239477.11,49555,2.88,2.69,1.05,369.67,14.28,1,3900,959,4249998.42,15.79
2024,3,Fashion,43161.22,57.17,24675.27,18485.95,478517.28,190711,7.53,3.54,1.19,53.34,14,0,4962,10167,187946659,17.44
2024,3,Home,38566.51,39.35,15175.92,23390.59,59698.17,69345,2.49,3.99,0.88,281.12,5.49,0,1520,1377,32208840.11,6.75
2024,3,Grocery,25081,38.5,9656.19,15424.82,415576.09,171833,5.46,3.98,1,151.61,24.5,1,2511,9335,143990648,18.49
2024,3,Home,18822.15,46.29,8712.77,10109.38,237276.25,35374,2.72,3.49,0.84,264.78,22.82,0,2619,671,6783391.81,9.36
2024,3,Home,18940.33,19.75,3740.72,15199.61,250700.36,41149,4.42,4.08,1.01,167.81,16.81,0,4917,1484,22556228.4,10.33
2024,3,Fashion,25584.83,16.9,4323.84,21260.99,97593.13,126934,1.8,2.9,0.9,447.06,17.62,0,4721,1325,28170816.69,9.51
2024,3,Electronics,40672.11,46.15,18770.18,21901.93,476268.92,163302,2,2.85,1.07,146.52,4.27,0,3277,1861,40759494.03,13.22
2024,3,Fashion,29120.71,55.05,16030.95,13089.76,462497.66,5225,0.94,3.96,0.99,308.98,22.89,0,3696,38,497410.85,9.57
2024,3,Grocery,43688.07,42.18,18427.63,25260.44,198305.27,11924,3.02,3.95,1.1,220.61,1.96,0,3411,284,7173965.55,10.48
2024,3,Beauty,45015.5,29.73,13383.11,31632.39,445196.3,162155,3.84,3.75,1.16,91.15,16.67,0,4427,4670,147723269.9,11.51
2024,3,Grocery,42398.28,28.37,12028.39,30369.89,368262.67,46819,4.72,3.34,0.91,151.12,23.87,0,176,1476,44825954.63,16.47
2024,3,Beauty,43089.36,57,24560.94,18528.42,49062.98,75363,4.79,3.08,0.84,329.27,16.67,0,4231,2223,41188688.33,10.2
2024,3,Fashion,13279.15,8.9,1181.84,12097.31,457533.35,167507,0.98,4.41,1.14,170.34,7.41,0,3780,1447,17504801.28,11.66
2024,3,Home,21705.82,18.45,4004.72,17701.1,403923.3,175498,6.26,3.24,0.85,189.54,24.66,1,3898,8898,157504354.1,13.68
2024,3,Fashion,28408.9,39.99,11360.72,17048.18,225079.77,124699,7.1,3.63,0.88,458.89,19.94,0,2376,6427,109568658.6,15.19
2024,3,Home,40935.64,46.48,19026.89,21908.75,335539.23,30738,6.22,4.29,1.04,33.77,16.64,0,3459,1640,35930357.43,15.46
2024,3,Home,10345.13,9.34,966.24,9378.89,292091.74,62068,2.33,3.19,1.17,304.62,3.26,0,237,922,8647341.06,17.88
2024,3,Grocery,14944.06,58.66,8766.19,6177.87,380361.33,22485,7.17,4.32,0.97,244.45,18.7,0,4818,1392,8599601.17,15.47
2024,3,Home,28905,24.41,7055.71,21849.29,235606.51,98858,2.07,3.4,0.82,451.58,15.49,1,3403,1739,37995914.44,15.78
2024,3,Home,20364.56,36.08,7347.53,13017.03,356780.29,6312,5.71,2.73,0.89,151.62,6.24,1,785,245,3189171.55,15.3
2024,3,Beauty,47705.26,30.62,14607.35,33097.91,110987.54,54441,3.38,4.58,0.96,121.36,16.8,0,2816,1685,55769977.32,4.95
2024,3,Fashion,3989.02,0.76,30.32,3958.7,203601.34,69737,5.06,2.89,1.12,214.34,3.27,0,4733,2039,8071796.33,9.58
2024,3,Grocery,2419.59,0.37,8.95,2410.64,173677.93,195719,3.56,3.74,0.84,488.71,15.17,0,4345,5211,12561832.1,5.71
2024,3,Grocery,43589.34,28.11,12252.96,31336.38,15794.36,128326,5.53,4.61,1.08,338.77,21.03,0,1841,6542,205002575.2,8.01
2024,3,Electronics,2361.18,12.43,293.49,2067.69,99384.59,162778,5.05,2.7,1.17,367.97,10.9,1,2229,5548,11471518.19,14.24
2024,3,Electronics,36853.66,0.99,364.85,36488.81,345762.62,76997,6.14,3.39,0.96,432.56,13.14,0,1831,3205,116946632.1,8.47
2024,3,Beauty,3978.41,9.46,376.36,3602.05,447519.3,19220,5.02,4.54,1.13,267.5,16.98,0,2698,876,3155397.91,14.01
2024,3,Electronics,39664.34,5.48,2173.61,37490.73,322280.81,33669,4.04,3.45,1.02,185.3,14.84,0,4388,938,35166308.65,3.19
2024,3,Fashion,38092.4,56.12,21377.45,16714.95,309815.95,111736,6.07,3.77,0.9,302.81,19.91,1,4866,6392,106841929.2,13.42
2024,4,Fashion,3043.53,47.09,1433.2,1610.33,281568.09,73799,1.34,3.76,1.07,171.3,15.89,0,3966,743,1196476.47,8.67
2024,4,Beauty,40135.31,0.01,4.01,40131.3,407494.53,94445,5.19,4.8,0.92,322.33,19.89,1,3754,5882,236052285.8,8.12
2024,4,Grocery,22263.39,51.48,11461.19,10802.2,359345.76,94829,3.25,4.25,0.85,120.74,23.02,0,3918,2619,28290953.49,15.1
2024,4,Beauty,23777.06,34.84,8283.93,15493.13,466585.46,166050,5.54,4.38,1.18,259.78,14.75,1,3532,10073,156062321.6,24.05
2024,4,Fashion,44410.03,59.87,26588.28,17821.75,418504.37,145103,1.49,3.14,0.97,58.29,20.86,0,3235,1357,24184108.02,15.61
2024,4,Beauty,45703.63,43.45,19858.23,25845.4,318725.27,52253,3.88,3.28,0.86,415.66,10.56,0,3543,1329,34348540.27,7.67
2024,4,Fashion,4119.14,29.61,1219.68,2899.46,285746.45,56919,5.23,3.33,1.09,90.13,5.3,1,3235,2478,7184868.44,13.72
2024,4,Beauty,26460.08,10.7,2831.23,23628.85,450173.01,148683,3.19,3.36,1.13,41.31,1.41,0,1288,3187,75305149.54,11.2
2024,4,Grocery,29936.41,9.24,2766.12,27170.29,420978.95,6050,5.02,2.88,0.8,205.81,20.95,1,3898,218,5923122.29,16.98
2024,4,Home,13003.39,31.44,4088.27,8915.12,143795.12,80941,1.57,3.25,1.12,216.26,24.97,1,3757,1032,9200408.16,15.17
2024,4,Beauty,41879.01,7.3,3057.17,38821.84,250001.31,6149,7.92,3.15,0.89,217.65,18.97,1,3846,383,14868765.59,9.94
2024,4,Beauty,9593.89,6.29,603.46,8990.43,98512.36,40137,4.24,4.65,0.84,250.2,22.06,0,1173,1582,14222867.09,6.49
2024,4,Grocery,16145.02,24.23,3911.94,12233.08,14124.93,115147,1.68,4.01,0.96,497.41,4.68,0,674,1551,18973509.65,3
2024,4,Beauty,19979.91,20.9,4175.8,15804.11,71111.34,142263,2.59,4.43,0.85,214.65,2.2,1,4635,4080,64480763.94,15.29
2024,4,Electronics,26587.81,57.26,15224.18,11363.63,425511.24,115060,7.98,4.19,1.08,150.89,5.23,0,4581,7694,87431769.17,10.36
2024,4,Electronics,15271.49,27.06,4132.47,11139.02,366387.21,3257,4.25,3.87,1.14,394.51,20.11,0,1222,107,1191875.65,11.11
2024,4,Grocery,10660.36,3.33,354.99,10305.37,336621.59,147624,5.74,3.67,0.84,196.6,17.23,0,469,6219,64089096.1,11.87
2024,4,Fashion,40196.03,39.37,15825.18,24370.85,419883.84,101229,1.2,2.95,1.04,259.74,10.44,1,1253,895,21811913.43,13.84
2024,4,Fashion,4163.49,1.52,63.29,4100.2,75882.76,124409,2.37,4.49,0.89,494.24,22.45,0,354,2647,10853242.51,7.24
2024,4,Beauty,39760.33,47.93,19057.13,20703.2,289313.01,61384,1.28,4.36,0.83,233.33,2.08,1,2144,856,17721942.48,16.64
2024,4,Home,27655.61,25.42,7030.06,20625.55,272020.01,68562,6.09,3.29,0.8,72.24,6.11,0,2385,2747,56658396.67,12.32
2024,4,Grocery,20705.03,25.55,5290.14,15414.89,219516.64,148222,6,2.79,1,157.14,11.27,0,2732,4962,76488708.17,12.27
2024,4,Electronics,1611.21,39.86,642.23,968.98,253110.2,108107,5.85,4.56,0.8,63.95,17.92,1,3504,7209,6985389.03,16.16
2024,4,Fashion,37228.5,25.98,9671.96,27556.54,263973.11,115824,1.16,3.33,0.89,477.59,6.49,0,3142,894,24635542.92,12.01
2024,4,Fashion,7663.17,31.81,2437.65,5225.52,102657.71,151585,2.54,3.11,0.94,170.79,14.16,0,3529,2394,12509884.4,3.63
2024,4,Beauty,4442.98,36.59,1625.69,2817.29,457833.91,157504,5.87,4.53,0.97,61.58,22.64,0,4787,8376,23597651.34,17.88
2024,4,Home,34066.29,33.33,11354.29,22712,414047.81,43986,5.61,3.7,0.88,100.15,12.36,1,3150,2282,51828773.83,20.99
2024,4,Grocery,10008.29,21.55,2156.79,7851.5,113126.93,28014,1.95,4.36,1.13,379.88,20.43,0,1113,476,3737315.67,9.28
2024,4,Grocery,18698.87,53.38,9981.46,8717.41,240517.93,99557,2.33,3.64,0.83,319.89,22.53,1,1953,2110,18393741.84,12.69
2024,4,Beauty,2648.09,10.36,274.34,2373.75,172600.06,89295,5.54,4.85,1.02,338.27,13.03,1,3699,5998,14237739.76,11.04
2024,4,Grocery,1644.04,52.84,868.71,775.33,375891.29,147205,1.7,4.16,1.08,269.72,18.66,0,1917,2082,1614235.53,18.6
2024,4,Grocery,33641.29,19.91,6697.98,26943.31,195247.82,191610,7.66,2.86,1.17,210.97,5.87,0,3025,8395,226189080.4,4.39
2024,4,Home,23933.08,2.27,543.28,23389.8,202321.34,96672,3.82,4.41,1.12,454.93,21.52,1,123,4071,95219872.07,6.33
2024,4,Grocery,29060.91,58.75,17073.28,11987.63,105564.22,89705,7.08,2.71,0.94,340.26,14.39,0,1672,3442,41261406.54,15.01
2024,4,Electronics,49302.38,48.12,23724.31,25578.07,447722.98,146942,2.66,2.88,0.94,293.39,1.87,0,3807,2251,57576246.25,14.39
2024,4,Grocery,41893.51,18.67,7821.52,34071.99,128031.91,7918,7.49,3.99,1.05,48.7,15.98,0,3158,473,16116052.07,4.22
2024,4,Grocery,46655.74,4.1,1912.89,44742.85,246668.58,8344,0.89,4.34,1.06,324.07,9.72,0,4624,64,2863542.7,15.86
2024,4,Beauty,45464.1,37.01,16826.26,28637.84,454536.2,180731,4.5,3.38,1.05,439.26,20.69,0,4412,5497,157422187.7,8.98
2024,4,Electronics,1368.26,38.1,521.31,846.95,265625.23,89534,0.95,4.09,0.9,348.1,23.09,1,2050,869,736002.1,19.38
2024,4,Beauty,14150.68,21.79,3083.43,11067.25,310210.98,141741,3,3.61,1.06,38.77,18.41,0,3889,3070,33976447.76,10.81
2024,4,Beauty,30887.97,8.42,2600.77,28287.2,30047.69,134943,4.53,3.69,0.91,429.81,10.24,0,2496,4511,127603572.4,4.54
2024,4,Beauty,43222.39,47.4,20487.41,22734.98,284287.9,12809,3.18,3.78,0.82,157.36,22.86,1,2439,384,8730231.22,19.69
2024,4,Fashion,3962.61,54.71,2167.94,1794.67,25057.17,114174,7.88,4.32,0.97,155.93,23.66,0,4181,7773,13949939.35,12
2024,4,Fashion,21499.05,32.53,6993.64,14505.41,18094.98,10993,4.13,4.82,0.9,345.85,23.53,1,832,547,7934458.74,13.06
2024,4,Fashion,36913.94,53.43,19723.12,17190.82,278554.12,186361,1.84,4,0.89,187.36,22.33,0,3684,2743,47154424.36,12.71
2024,4,Fashion,12464.28,2.1,261.75,12202.53,369170.27,61064,4.21,2.74,0.97,89.3,17.74,1,3564,1760,21476453.01,16.85
2024,4,Fashion,43040.34,38.95,16764.21,26276.13,157888.27,180971,2.87,3.23,0.98,118.11,14.74,0,872,3355,88156408,5.5
2024,4,Electronics,1122.52,48.64,545.99,576.53,52557.61,197012,5.7,2.68,0.84,294.66,23.55,0,3167,6019,3470111.63,10.57
2024,4,Fashion,18944.1,20.72,3925.22,15018.88,128264.88,71173,6.61,3.85,0.92,450.24,14.83,0,1581,3622,54398392.34,9.58
2024,4,Grocery,19278.45,40.97,7898.38,11380.07,119832.57,104558,6.86,3.78,1.19,148.59,10.4,0,1897,5422,61702734.31,7.03
2024,4,Grocery,22655,47.84,10838.15,11816.85,26926.24,17705,7.87,4.93,0.82,366.27,19.74,0,4158,1373,16224532.3,9.71
2024,4,Fashion,9564.45,9.49,907.67,8656.78,43661.63,63456,2.61,4.44,0.83,424.24,2.61,0,4576,1470,12725472.03,8.34
2024,5,Electronics,25256.05,41.74,10541.88,14714.17,72406.2,106711,3.51,4.1,1.15,290.84,19.02,1,1692,3839,56487716.79,17.04
2024,5,Home,9294.73,16.45,1528.98,7765.75,314571.83,75916,7.19,3.68,1.1,362.35,2.53,0,4946,4017,31195005.36,4.22
2024,5,Home,16913.34,35.31,5972.1,10941.24,140096.26,76664,2.02,4.09,0.85,314.62,4.3,0,2588,1266,13851609.39,8.48
2024,5,Grocery,24254.1,31.13,7550.3,16703.8,268399.33,13636,5.85,3.91,1.03,280.73,12.97,0,1700,623,10406466.57,13.5
2024,5,Fashion,44364.21,8.4,3726.59,40637.62,219947.16,36070,0.6,4.25,0.84,443.5,6.61,0,3008,183,7436683.79,11.87
2024,5,Electronics,37536.34,14.55,5461.54,32074.8,421637.43,121973,6.35,2.58,0.93,90.86,12.16,1,1732,4995,160213638.6,17.06
2024,5,Fashion,39048.18,23.27,9086.51,29961.67,60243.58,3998,2.02,4.67,1.19,232.41,20.72,1,267,94,2816396.84,17.3
2024,5,Beauty,19120.23,52.48,10034.3,9085.93,467905.2,166720,1.12,2.93,0.99,453.8,9.51,0,4832,1094,9940011.03,14.29
2024,5,Grocery,26020.95,41.64,10835.12,15185.83,432198.34,133046,1.7,3.36,1.06,400.81,23.25,1,4500,1899,28837884.37,16.36
2024,5,Beauty,8588.34,26.13,2244.13,6344.21,15068.71,182315,5.1,2.98,1.12,288.92,11.93,0,3383,5541,35153249.65,0.67
2024,5,Fashion,6223.84,59.85,3724.97,2498.87,231665.16,57325,0.59,3.89,1.14,204.18,18.12,0,1780,263,657203.27,9.18
2024,5,Fashion,4478.34,25.1,1124.06,3354.28,440101.19,194532,0.92,3.23,1.12,259.36,21.59,0,1076,1156,3877543.82,12.5
2024,5,Electronics,20354.35,22.22,4522.74,15831.61,60539.68,197166,2.32,3.8,0.86,353.53,8.83,1,2930,4345,68788360.35,10.69
2024,5,Beauty,24076.86,30.3,7295.29,16781.57,487893.88,58544,2.97,4.76,0.98,453.16,17.1,0,2878,1655,27773500.7,10.45
2024,5,Electronics,19300.02,22.13,4271.09,15028.93,292655.59,171275,4.69,4.32,0.95,173.12,20.59,1,426,8675,130375929.4,17.57
2024,5,Home,17678.59,5.42,958.18,16720.41,400973.79,198881,7.67,2.78,1.17,329.55,14.94,0,1768,8481,141805800.8,5.33
2024,5,Electronics,35256.05,9.56,3370.48,31885.57,55278.21,56020,4.33,4.67,0.9,91.41,1.49,1,1809,2831,90268053.26,15.77
2024,5,Electronics,26188.74,48.16,12612.5,13576.24,9731.3,30000,1.7,4.95,1.05,354.91,13.82,1,1151,631,8566609.22,7.33
2024,5,Fashion,22014.08,10.37,2282.86,19731.22,21611.79,93480,5.25,4.59,0.98,64.89,16.29,0,1377,4505,88889145.67,10.29
2024,5,Beauty,24532.53,33.3,8169.33,16363.2,94836.13,119217,4.21,3.39,0.87,109.91,16,0,1041,3402,55667597.93,9.03
2024,5,Fashion,31310.09,37.85,11850.87,19459.22,247605.18,163284,4.65,3.9,0.92,85.1,9.35,0,320,5922,115237506.4,11.32
2024,5,Grocery,5941.99,59.18,3516.47,2425.52,400100.58,157007,4.96,4.17,0.9,304.9,5.28,0,2149,6494,15751328.95,15.64
2024,5,Home,31924.97,56.79,18130.19,13794.78,274891.68,139655,6.61,4.2,1.19,150.33,16.58,0,4743,7754,106964720.5,18.45
2024,5,Electronics,22045.85,17.99,3966.05,18079.8,480168.6,74338,4.26,3.11,0.9,273.79,19.61,0,3354,1969,35599129.32,15.92
2024,5,Beauty,33918.27,52.5,17807.09,16111.18,136409.25,111713,3.4,4.41,0.84,378.02,10.08,0,4276,3350,53972447.14,15.21
2024,5,Home,48657.66,46.52,22635.54,26022.12,71763.05,50506,5.58,2.74,0.97,405.08,22.48,0,1210,1544,40178147.98,8.57
2024,5,Electronics,43535.8,24.38,10614.03,32921.77,456078.55,199228,2.96,4.86,1.12,354.79,11.18,0,3168,5732,188707596.9,11.93
2024,5,Beauty,6073.35,22.26,1351.93,4721.42,324775.09,161918,7.86,4.13,1.17,131.5,14.56,0,4820,10512,49631591.11,2.12
2024,5,Home,33536.72,46.4,15561.04,17975.68,53301.69,78228,1.9,3.4,0.9,279.44,15.46,0,1530,1010,18155438.74,4.86
2024,5,Home,25525.24,4.08,1041.43,24483.81,123156.9,19640,1.63,2.9,0.9,135.64,4.23,1,3470,232,5680243.97,11.1
2024,5,Electronics,42656.43,41.32,17625.64,25030.79,78821.88,164798,2.82,3.86,1.14,238.13,7.32,1,53,4484,112238076.4,14.23
2024,5,Electronics,10622.53,35.42,3762.5,6860.03,19374.2,99697,6.41,3.76,0.93,22.23,4.28,1,468,6007,41208199.45,11.91
2024,5,Home,12227.01,34.87,4263.56,7963.45,308270.92,53838,5.08,2.91,1.18,162.08,24.04,0,310,1591,12669851.52,16.1
2024,5,Electronics,9147.03,29.05,2657.21,6489.82,177605.46,73934,7.54,3.83,0.96,99.04,5.03,0,3734,4270,27711521.94,12.98
2024,5,Fashion,32653.65,35.89,11719.39,20934.26,379797.48,84081,7.36,4.94,0.91,303.09,4.5,1,316,7642,159979576.8,15.29
2024,5,Beauty,22959.79,37.42,8591.55,14368.24,207448.32,129422,6.57,2.74,0.95,223.27,16.53,1,1316,5824,83680609.85,10.18
2024,5,Home,16978.71,56.86,9654.09,7324.62,395742.92,71220,7.01,4.93,1.01,59.96,4.41,0,752,4922,36051757.46,16.53
2024,5,Beauty,26043.08,15.67,4080.95,21962.13,100408.04,147500,6.84,4.68,0.98,278.4,5.61,0,2985,9443,207388387.6,8.78
2024,5,Grocery,17927.23,7.62,1366.05,16561.18,465709.27,108309,3.51,2.64,0.95,340.09,7.07,0,562,2007,33238278.37,12.58
2024,5,Beauty,29904.43,19.25,5756.6,24147.83,249031.25,30030,7.08,3.21,1.01,166.66,21.71,0,4772,1364,32937636.33,0.63
2024,5,Beauty,39641.76,15.72,6231.68,33410.08,33553.23,102980,1,3.53,1.12,96.51,18.75,0,2036,727,24289124.76,5.59
2024,5,Fashion,10078.95,57.65,5810.51,4268.44,490896.67,26973,1.03,3.3,0.82,124.67,3.47,0,2801,183,781123.66,11.27
2024,5,Electronics,1787.86,2.35,42.01,1745.85,375898.73,101282,2.36,3.35,1.2,62.11,13.33,0,550,1601,2795098.31,11.31
2024,5,Electronics,19320.65,33.02,6379.68,12940.97,415809.43,127489,6.75,3.75,1.12,220.08,15.02,0,4881,6454,83521029.22,15.01
2024,5,Fashion,22623.21,6.27,1418.48,21204.73,134111.38,88057,6.27,3.43,1.19,479.36,3.17,0,503,3787,80302330.43,6.58
2024,5,Fashion,22796.94,58.9,13427.4,9369.54,336131.06,86062,4.44,2.95,1.13,315.86,22.91,0,490,2254,21118948.43,18.84
2024,5,Grocery,1381.07,40.3,556.57,824.5,181288.89,4857,0.99,4.36,1.02,41.04,4.74,0,1876,41,33804.45,8.18
2024,5,Electronics,26100.12,46.49,12133.95,13966.17,444135.29,72889,3.39,3.4,0.88,62.16,2.96,0,1717,1680,23463172.68,20.82
2024,5,Fashion,21733.34,16.04,3486.03,18247.31,432916.07,106149,5.18,3.94,0.96,289.29,24.27,0,4138,4332,79047356.73,11.41
2024,5,Home,39176.05,6.18,2421.08,36754.97,32418.41,59396,6.58,4.58,0.87,51.64,24.75,1,4847,4474,164441736.3,8.57
2024,5,Electronics,1393.98,44.87,625.48,768.5,9690.19,155583,3.95,3.08,1.06,484.53,21.72,0,635,3785,2908776.94,9.59
2024,5,Home,39080.49,29.29,11446.68,27633.81,152848.57,145797,4.32,2.63,1.2,381.77,2.44,0,2804,3312,91523193.55,6.88
2024,5,Beauty,38348.09,43.06,16512.69,21835.4,188704.25,81684,4.83,3.27,1.05,496.02,23.18,1,100,3225,70419172.89,18.02
2024,6,Fashion,15933.6,56.27,8965.84,6967.76,128934.66,158153,6.62,2.84,0.94,335.26,5.46,1,1539,7433,51791384.46,18.23
2024,6,Electronics,21846.97,5.34,1166.63,20680.34,220330.9,89713,1.75,3.62,1.09,304.39,4.04,0,329,1136,23492868.29,10.15
2024,6,Electronics,15999.51,28.37,4539.06,11460.45,281234.24,140745,4.71,3.09,0.96,150.38,19.97,0,441,4096,46941999.16,8.62
2024,6,Beauty,33929.57,45.4,15404.02,18525.55,447103.67,25425,4.82,4.16,0.82,402.82,20.84,1,2306,1274,23601544.61,19.33
2024,6,Grocery,19861.4,8.45,1678.29,18183.11,322354.14,129928,6.29,3.97,0.85,65.08,19.56,0,3900,6488,117972028.7,8.9
2024,6,Home,31005.54,25,7751.39,23254.16,484585.37,162356,7.02,2.68,0.82,341.59,21.07,0,4893,6109,142059632.9,14.05
2024,6,Electronics,24422.97,18.07,4413.23,20009.74,185093.4,139599,3.33,4.26,1.14,156.51,15.84,0,3537,3960,79238567.71,5.29
2024,6,Electronics,2494.24,51.63,1287.78,1206.46,414585.64,100747,1.24,4.76,1.14,267.6,7.29,0,483,1189,1434485.56,15.47
2024,6,Electronics,42699.11,41.94,17908.01,24791.1,365772.9,63909,2.75,4.22,1.11,471.1,17.04,0,2021,1483,36765206.14,13.98
2024,6,Home,24110.72,0.13,31.34,24079.38,162546.89,181537,2.51,2.98,0.87,154.51,6.39,0,1366,2715,65375506.01,5.63
2024,6,Electronics,1429.93,32.5,464.73,965.2,168527.06,159978,4.92,4.36,0.89,206.13,19.95,0,1308,6863,6624186.47,10.26
2024,6,Electronics,43592.41,48.87,21303.61,22288.8,213237.71,130026,3.69,3.69,0.9,360.45,15.97,0,3918,3540,78902349.28,10.2
2024,6,Electronics,16357.02,12.14,1985.74,14371.28,402481.05,148657,5.45,3.41,1.16,255.93,3.02,1,1759,6906,99248044.29,12.88
2024,6,Electronics,41641.69,35.24,14674.53,26967.16,350997.63,10849,2.58,3.41,1.15,240.58,23.99,0,300,190,5123760.1,11.13
2024,6,Grocery,41612.38,42.14,17535.46,24076.92,203950.49,188340,7.57,3.37,1.19,209.49,20.72,0,1877,9609,231355153.8,9.67
2024,6,Grocery,39651.06,52.2,20697.85,18953.21,64053.29,3598,3.18,4.11,1.15,122.73,17.27,1,1949,117,2217525.18,10.2
2024,6,Grocery,34736.79,40.56,14089.24,20647.55,252844.83,62711,6.87,3.09,0.82,431.62,23.31,1,4260,3328,68715039.66,18.72
2024,6,Electronics,16948.37,35.96,6094.63,10853.74,248510.49,137373,1.85,4.29,1.01,216.72,24.27,1,2942,2725,29576431,18.45
2024,6,Electronics,49415.45,52.5,25943.11,23472.34,368882.33,72366,7.21,4.78,0.99,449.67,9.66,0,3845,4988,117080025.7,13.48
2024,6,Home,8751.16,45.23,3958.15,4793.01,493051.03,1826,3.95,2.71,1.05,69.32,14.8,0,3479,39,186927.4,14.98
2024,6,Electronics,35196.37,31.75,11174.85,24021.52,469845.25,125218,6.15,2.64,0.92,211.4,22.71,0,4562,4066,97671510.59,9.58
2024,6,Fashion,731.37,53.82,393.62,337.75,242591.62,29082,7.36,4.48,0.85,391.07,3.23,0,3285,1917,647460.36,14.18
2024,6,Grocery,30334.06,57.09,17317.71,13016.35,221825.73,133963,6.8,4.62,1.07,182.07,9.12,0,3481,8417,109558577.1,14.78
2024,6,Beauty,45174.26,6.88,3107.99,42066.27,188934.99,44452,3.03,3.79,1.17,201.78,6.75,0,1443,1020,42907596.33,5.71
2024,6,Grocery,43238.68,50.22,21714.47,21524.21,151941.76,13857,3.36,4.96,1.03,379.89,23.68,0,3142,461,9922663.07,14.13
2024,6,Home,28340.6,53.76,15235.91,13104.69,447557.03,28987,2.96,2.55,0.99,224.51,2.21,1,3341,546,7155162.62,20.89
2024,6,Grocery,27940.97,54.07,15107.68,12833.29,34689.74,5122,2.15,3.06,0.96,159.92,12.14,1,4396,84,1077996.15,14.54
2024,6,Home,42451.2,3,1273.54,41177.66,444924.22,70396,4.99,3.01,1.1,35.27,10.02,0,3494,2114,87049581.7,12.9
2024,6,Beauty,1216,6.93,84.27,1131.73,234863.31,5447,0.9,3.76,0.9,280.6,16.99,0,808,36,40742.32,7.06
2024,6,Electronics,4673.32,42.84,2002.05,2671.27,435091.04,99123,2.52,4.27,1.03,247.42,7.93,1,643,2666,7121605.05,18.65
2024,6,Electronics,3411.64,21.41,730.43,2681.21,343309.11,54906,6.94,4.55,0.83,417.15,5.29,0,3163,3467,9295747.71,13.82
2024,6,Fashion,36034.01,32.61,11750.69,24283.32,404620.58,46984,2.9,2.81,1.04,174.84,8.24,0,874,765,18576739.29,10.62
2024,6,Grocery,38211.6,32.87,12560.15,25651.45,174537.5,61843,6.3,4.08,1.18,115.06,5.11,0,4312,3179,81545950.27,12.9
2024,6,Beauty,48003.85,9.7,4656.37,43347.48,456865.05,90352,7.79,2.95,0.82,84.62,5.01,1,1183,5190,224973403.3,13.13
2024,6,Grocery,23921.65,45.76,10946.55,12975.1,100027.88,27866,0.8,3.64,0.99,89.32,15.69,1,4755,202,2620970.8,16.26
